gpu,dtype,variant,num_heads,num_heads_kv,head_size,batch_size,seq_len,window_left,window_right,causal,time(us),mem_clk_freq,graph_clk_freq,avg_power(W),avg_energy(uJ)
B200-SXM-192GB,bfloat16,gqa,2,1,128,8,512,-1,-1,1,54,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,128,8,1024,-1,-1,1,50,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,128,8,2048,-1,-1,1,157,3996,1965,426.238,66919.366
B200-SXM-192GB,bfloat16,gqa,2,1,128,8,4096,-1,-1,1,390,3996,1965,427.895,166879.05
B200-SXM-192GB,bfloat16,gqa,2,1,128,8,6144,-1,-1,1,514,3996,1965,427.895,219938.03
B200-SXM-192GB,bfloat16,gqa,2,1,128,8,8192,-1,-1,1,837,3996,1965,461.15,385982.55
B200-SXM-192GB,bfloat16,gqa,2,1,128,16,16,-1,-1,1,83,3996,1965,478.195,39690.185
B200-SXM-192GB,bfloat16,gqa,2,1,128,16,32,-1,-1,1,48,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,128,16,64,-1,-1,1,50,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,128,16,128,-1,-1,1,126,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,128,16,256,-1,-1,1,58,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,128,16,512,-1,-1,1,46,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,128,16,1024,-1,-1,1,59,3996,1965,485.721,28657.539
B200-SXM-192GB,bfloat16,gqa,2,1,128,16,2048,-1,-1,1,170,3996,1965,463.728,78833.76
B200-SXM-192GB,bfloat16,gqa,2,1,128,16,4096,-1,-1,1,433,3996,1965,432.788,187397.204
B200-SXM-192GB,bfloat16,gqa,2,1,128,32,16,-1,-1,1,124,3996,1965,432.788,53665.712
B200-SXM-192GB,bfloat16,gqa,2,1,128,32,32,-1,-1,1,47,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,128,32,64,-1,-1,1,222,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,128,32,128,-1,-1,1,139,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,128,32,256,-1,-1,1,54,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,128,32,512,-1,-1,1,187,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,128,32,1024,-1,-1,1,232,3996,1965,381.677,88549.064
B200-SXM-192GB,bfloat16,gqa,2,1,128,32,2048,-1,-1,1,231,3996,1965,373.716,86328.39600000001
B200-SXM-192GB,bfloat16,gqa,2,1,128,64,16,-1,-1,1,61,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,128,64,32,-1,-1,1,52,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,128,64,64,-1,-1,1,72,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,128,64,128,-1,-1,1,56,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,128,64,256,-1,-1,1,48,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,128,64,512,-1,-1,1,58,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,128,64,1024,-1,-1,1,131,3996,1965,389.235,50989.785
B200-SXM-192GB,bfloat16,gqa,2,1,128,128,16,-1,-1,1,111,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,128,128,32,-1,-1,1,99,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,128,128,64,-1,-1,1,58,3996,1965,393.049,22796.841999999997
B200-SXM-192GB,bfloat16,gqa,2,1,128,128,128,-1,-1,1,57,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,128,128,256,-1,-1,1,61,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,128,128,512,-1,-1,1,84,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,128,256,16,-1,-1,1,47,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,128,256,32,-1,-1,1,48,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,128,256,64,-1,-1,1,50,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,128,256,128,-1,-1,1,151,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,128,256,256,-1,-1,1,166,3996,1965,355.223,58967.018000000004
B200-SXM-192GB,bfloat16,gqa,2,1,128,512,16,-1,-1,1,49,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,128,512,32,-1,-1,1,97,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,128,512,64,-1,-1,1,57,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,128,512,128,-1,-1,1,48,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,128,1024,16,-1,-1,1,123,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,128,1024,32,-1,-1,1,99,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,128,1024,64,-1,-1,1,96,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,192,1,16,-1,-1,1,127,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,192,1,32,-1,-1,1,108,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,192,1,64,-1,-1,1,57,3996,1965,333.669,19019.132999999998
B200-SXM-192GB,bfloat16,gqa,2,1,192,1,128,-1,-1,1,58,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,192,1,256,-1,-1,1,71,3996,1965,327.757,23270.747
B200-SXM-192GB,bfloat16,gqa,2,1,192,1,512,-1,-1,1,117,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,192,1,1024,-1,-1,1,220,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,192,1,2048,-1,-1,1,101,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,192,1,4096,-1,-1,1,104,3996,1965,304.198,31636.591999999997
B200-SXM-192GB,bfloat16,gqa,2,1,192,1,6144,-1,-1,1,151,3996,1965,308.285,46551.035
B200-SXM-192GB,bfloat16,gqa,2,1,192,1,8192,-1,-1,1,322,3996,1965,309.825,99763.65
B200-SXM-192GB,bfloat16,gqa,2,1,192,1,12288,-1,-1,1,593,3996,1965,304.057,180305.801
B200-SXM-192GB,bfloat16,gqa,2,1,192,1,16384,-1,-1,1,947,3996,1965,309.6535,293241.8645
B200-SXM-192GB,bfloat16,gqa,2,1,192,2,16,-1,-1,1,148,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,192,2,32,-1,-1,1,49,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,192,2,64,-1,-1,1,108,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,192,2,128,-1,-1,1,68,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,192,2,256,-1,-1,1,86,3996,1965,341.657,29382.501999999997
B200-SXM-192GB,bfloat16,gqa,2,1,192,2,512,-1,-1,1,214,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,192,2,1024,-1,-1,1,97,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,192,2,2048,-1,-1,1,91,3996,1965,336.434,30615.494000000002
B200-SXM-192GB,bfloat16,gqa,2,1,192,2,4096,-1,-1,1,204,3996,1965,334.225,68181.90000000001
B200-SXM-192GB,bfloat16,gqa,2,1,192,2,6144,-1,-1,1,319,3996,1965,334.225,106617.77500000001
B200-SXM-192GB,bfloat16,gqa,2,1,192,2,8192,-1,-1,1,494,3996,1965,333.8,164897.2
B200-SXM-192GB,bfloat16,gqa,2,1,192,2,12288,-1,-1,1,929,3996,1965,350.43,325549.47000000003
B200-SXM-192GB,bfloat16,gqa,2,1,192,2,16384,-1,-1,1,1498,3996,1965,391.60266666666666,586620.7946666667
B200-SXM-192GB,bfloat16,gqa,2,1,192,4,16,-1,-1,1,74,3996,1965,442.859,32771.566
B200-SXM-192GB,bfloat16,gqa,2,1,192,4,32,-1,-1,1,61,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,192,4,64,-1,-1,1,64,3996,1965,442.859,28342.976
B200-SXM-192GB,bfloat16,gqa,2,1,192,4,128,-1,-1,1,167,3996,1965,436.077,72824.859
B200-SXM-192GB,bfloat16,gqa,2,1,192,4,256,-1,-1,1,118,3996,1965,418.502,49383.236000000004
B200-SXM-192GB,bfloat16,gqa,2,1,192,4,512,-1,-1,1,69,3996,1965,418.502,28876.638
B200-SXM-192GB,bfloat16,gqa,2,1,192,4,1024,-1,-1,1,68,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,192,4,2048,-1,-1,1,178,3996,1965,390.713,69546.914
B200-SXM-192GB,bfloat16,gqa,2,1,192,4,4096,-1,-1,1,256,3996,1965,391.004,100097.024
B200-SXM-192GB,bfloat16,gqa,2,1,192,4,6144,-1,-1,1,474,3996,1965,404.06,191524.44
B200-SXM-192GB,bfloat16,gqa,2,1,192,4,8192,-1,-1,1,780,3996,1965,412.193,321510.54
B200-SXM-192GB,bfloat16,gqa,2,1,192,4,12288,-1,-1,1,1549,3996,1965,434.961,673754.589
B200-SXM-192GB,bfloat16,gqa,2,1,192,4,16384,-1,-1,1,2600,3996,1965,453.10325,1178068.45
B200-SXM-192GB,bfloat16,gqa,2,1,192,8,16,-1,-1,1,46,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,192,8,32,-1,-1,1,54,3996,1965,491.885,26561.79
B200-SXM-192GB,bfloat16,gqa,2,1,192,8,64,-1,-1,1,61,3996,1965,491.885,30004.985
B200-SXM-192GB,bfloat16,gqa,2,1,192,8,128,-1,-1,1,49,3996,1965,497.366,24370.934
B200-SXM-192GB,bfloat16,gqa,2,1,192,8,256,-1,-1,1,54,3996,1965,497.366,26857.764
B200-SXM-192GB,bfloat16,gqa,2,1,192,8,512,-1,-1,1,130,3996,1965,493.734,64185.42
B200-SXM-192GB,bfloat16,gqa,2,1,192,8,1024,-1,-1,1,55,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,192,8,2048,-1,-1,1,143,3996,1965,495.599,70870.65699999999
B200-SXM-192GB,bfloat16,gqa,2,1,192,8,4096,-1,-1,1,399,3996,1965,495.599,197744.001
B200-SXM-192GB,bfloat16,gqa,2,1,192,8,6144,-1,-1,1,798,3996,1965,501.012,399807.576
B200-SXM-192GB,bfloat16,gqa,2,1,192,8,8192,-1,-1,1,1332,3996,1965,512.6473333333333,682846.248
B200-SXM-192GB,bfloat16,gqa,2,1,192,16,16,-1,-1,1,52,3996,1965,517.01,26884.52
B200-SXM-192GB,bfloat16,gqa,2,1,192,16,32,-1,-1,1,60,3996,1965,518.108,31086.479999999996
B200-SXM-192GB,bfloat16,gqa,2,1,192,16,64,-1,-1,1,59,3996,1965,481.497,28408.323
B200-SXM-192GB,bfloat16,gqa,2,1,192,16,128,-1,-1,1,69,3996,1965,481.497,33223.293
B200-SXM-192GB,bfloat16,gqa,2,1,192,16,256,-1,-1,1,84,3996,1965,430.049,36124.115999999995
B200-SXM-192GB,bfloat16,gqa,2,1,192,16,512,-1,-1,1,62,3996,1965,430.049,26663.038
B200-SXM-192GB,bfloat16,gqa,2,1,192,16,1024,-1,-1,1,85,3996,1965,390.152,33162.92
B200-SXM-192GB,bfloat16,gqa,2,1,192,16,2048,-1,-1,1,214,3996,1965,390.152,83492.52799999999
B200-SXM-192GB,bfloat16,gqa,2,1,192,16,4096,-1,-1,1,690,3996,1965,398.8,275172.0
B200-SXM-192GB,bfloat16,gqa,2,1,192,32,16,-1,-1,1,161,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,192,32,32,-1,-1,1,54,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,192,32,64,-1,-1,1,52,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,192,32,128,-1,-1,1,61,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,192,32,256,-1,-1,1,51,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,192,32,512,-1,-1,1,50,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,192,32,1024,-1,-1,1,123,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,192,32,2048,-1,-1,1,369,3996,1965,437.677,161502.813
B200-SXM-192GB,bfloat16,gqa,2,1,192,64,16,-1,-1,1,60,3996,1965,437.677,26260.620000000003
B200-SXM-192GB,bfloat16,gqa,2,1,192,64,32,-1,-1,1,62,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,192,64,64,-1,-1,1,62,3996,1965,448.719,27820.578
B200-SXM-192GB,bfloat16,gqa,2,1,192,64,128,-1,-1,1,105,3996,1965,416.174,43698.27
B200-SXM-192GB,bfloat16,gqa,2,1,192,64,256,-1,-1,1,61,3996,1965,416.174,25386.613999999998
B200-SXM-192GB,bfloat16,gqa,2,1,192,64,512,-1,-1,1,72,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,192,64,1024,-1,-1,1,208,3996,1965,385.865,80259.92
B200-SXM-192GB,bfloat16,gqa,2,1,192,128,16,-1,-1,1,115,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,192,128,32,-1,-1,1,53,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,192,128,64,-1,-1,1,51,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,192,128,128,-1,-1,1,54,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,192,128,256,-1,-1,1,52,3996,1965,351.678,18287.256
B200-SXM-192GB,bfloat16,gqa,2,1,192,128,512,-1,-1,1,162,3996,1965,353.38,57247.56
B200-SXM-192GB,bfloat16,gqa,2,1,192,256,16,-1,-1,1,79,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,192,256,32,-1,-1,1,51,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,192,256,64,-1,-1,1,52,3996,1965,353.38,18375.76
B200-SXM-192GB,bfloat16,gqa,2,1,192,256,128,-1,-1,1,52,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,192,256,256,-1,-1,1,178,3996,1965,360.808,64223.824
B200-SXM-192GB,bfloat16,gqa,2,1,192,512,16,-1,-1,1,57,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,192,512,32,-1,-1,1,49,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,2,1,192,512,64,-1,-1,1,111,3996,1965,365.617,40583.487
B200-SXM-192GB,bfloat16,gqa,2,1,192,512,128,-1,-1,1,76,3996,1965,365.936,27811.136
B200-SXM-192GB,bfloat16,gqa,2,1,192,1024,16,-1,-1,1,71,3996,1965,365.936,25981.456
B200-SXM-192GB,bfloat16,gqa,2,1,192,1024,32,-1,-1,1,70,3996,1965,343.857,24069.99
B200-SXM-192GB,bfloat16,gqa,2,1,192,1024,64,-1,-1,1,82,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,4,1,128,1,16,-1,-1,1,98,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,4,2,128,1,16,-1,-1,1,47,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,4,1,128,1,32,-1,-1,1,118,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,4,2,128,1,32,-1,-1,1,47,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,4,1,128,1,64,-1,-1,1,47,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,4,2,128,1,64,-1,-1,1,46,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,4,1,128,1,128,-1,-1,1,106,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,4,2,128,1,128,-1,-1,1,52,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,4,1,128,1,256,-1,-1,1,104,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,4,2,128,1,256,-1,-1,1,63,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,4,1,128,1,512,-1,-1,1,126,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,4,2,128,1,512,-1,-1,1,109,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,4,1,128,1,1024,-1,-1,1,61,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,4,2,128,1,1024,-1,-1,1,119,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,4,1,128,1,2048,-1,-1,1,59,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,4,2,128,1,2048,-1,-1,1,59,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,4,1,128,1,4096,-1,-1,1,112,3996,1965,312.787,35032.144
B200-SXM-192GB,bfloat16,gqa,4,2,128,1,4096,-1,-1,1,112,3996,1965,317.124,35517.888000000006
B200-SXM-192GB,bfloat16,gqa,4,1,128,1,6144,-1,-1,1,256,3996,1965,320.178,81965.568
B200-SXM-192GB,bfloat16,gqa,4,2,128,1,6144,-1,-1,1,266,3996,1965,312.642,83162.772
B200-SXM-192GB,bfloat16,gqa,4,1,128,1,8192,-1,-1,1,372,3996,1965,312.642,116302.824
B200-SXM-192GB,bfloat16,gqa,4,2,128,1,8192,-1,-1,1,342,3996,1965,319.658,109323.03600000001
B200-SXM-192GB,bfloat16,gqa,4,1,128,1,12288,-1,-1,1,680,3996,1965,325.476,221323.68
B200-SXM-192GB,bfloat16,gqa,4,2,128,1,12288,-1,-1,1,627,3996,1965,325.476,204073.452
B200-SXM-192GB,bfloat16,gqa,4,1,128,1,16384,-1,-1,1,1064,3996,1965,350.54400000000004,372978.81600000005
B200-SXM-192GB,bfloat16,gqa,4,2,128,1,16384,-1,-1,1,1063,3996,1965,378.234,402062.74199999997
B200-SXM-192GB,bfloat16,gqa,4,1,128,2,16,-1,-1,1,55,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,4,2,128,2,16,-1,-1,1,48,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,4,1,128,2,32,-1,-1,1,96,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,4,2,128,2,32,-1,-1,1,96,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,4,1,128,2,64,-1,-1,1,49,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,4,2,128,2,64,-1,-1,1,49,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,4,1,128,2,128,-1,-1,1,51,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,4,2,128,2,128,-1,-1,1,53,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,4,1,128,2,256,-1,-1,1,64,3996,1965,410.079,26245.056
B200-SXM-192GB,bfloat16,gqa,4,2,128,2,256,-1,-1,1,60,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,4,1,128,2,512,-1,-1,1,61,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,4,2,128,2,512,-1,-1,1,124,3996,1965,405.439,50274.436
B200-SXM-192GB,bfloat16,gqa,4,1,128,2,1024,-1,-1,1,58,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,4,2,128,2,1024,-1,-1,1,65,3996,1965,405.439,26353.535
B200-SXM-192GB,bfloat16,gqa,4,1,128,2,2048,-1,-1,1,60,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,4,2,128,2,2048,-1,-1,1,110,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,4,1,128,2,4096,-1,-1,1,185,3996,1965,401.009,74186.66500000001
B200-SXM-192GB,bfloat16,gqa,4,2,128,2,4096,-1,-1,1,184,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,4,1,128,2,6144,-1,-1,1,331,3996,1965,406.12,134425.72
B200-SXM-192GB,bfloat16,gqa,4,2,128,2,6144,-1,-1,1,338,3996,1965,411.678,139147.164
B200-SXM-192GB,bfloat16,gqa,4,1,128,2,8192,-1,-1,1,520,3996,1965,412.305,214398.6
B200-SXM-192GB,bfloat16,gqa,4,2,128,2,8192,-1,-1,1,519,3996,1965,412.305,213986.295
B200-SXM-192GB,bfloat16,gqa,4,1,128,2,12288,-1,-1,1,1010,3996,1965,426.602,430868.01999999996
B200-SXM-192GB,bfloat16,gqa,4,2,128,2,12288,-1,-1,1,1009,3996,1965,442.161,446140.449
B200-SXM-192GB,bfloat16,gqa,4,1,128,2,16384,-1,-1,1,1716,3996,1965,466.63425,800744.373
B200-SXM-192GB,bfloat16,gqa,4,2,128,2,16384,-1,-1,1,1671,3996,1965,536.9806666666667,897294.694
B200-SXM-192GB,bfloat16,gqa,4,1,128,4,16,-1,-1,1,49,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,4,2,128,4,16,-1,-1,1,252,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,4,1,128,4,32,-1,-1,1,140,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,4,2,128,4,32,-1,-1,1,91,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,4,1,128,4,64,-1,-1,1,119,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,4,2,128,4,64,-1,-1,1,137,3996,1965,0.0,0.0
B200-SXM-192GB,bfloat16,gqa,4,1,128,4,128,-1,-1,1,54,3996,1965,583.34,31500.36
B200-SXM-192GB,bfloat16,gqa,4,2,128,4,128,-1,-1,1,69,3996,1965,565.436,39015.084
